"","DepMap_ID","CCL_name","COSMIC_ID","TCGA_combine","TCGA_manual","primary_DepMap","subtype_DepMap","primary_site_CTRP","primary_hist_CTRP","subtype_CTRP","tissue1_GDSC","tissue2_GDSC","TCGA_CCLE","TCGA_GDSC"
"163","ACH-000212","CAL120",906826,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,"breast","breast","BRCA","BRCA"
"164","ACH-000768","MDAMB231",905960,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,"breast","breast","BRCA","BRCA"
"165","ACH-000783","CAMA1",946382,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,"breast","breast","BRCA","BRCA"
"166","ACH-000849","MDAMB468",908123,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,"breast","breast","BRCA","BRCA"
"167","ACH-000856","CAL51",910927,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,"breast","breast","BRCA","BRCA"
"168","ACH-000857","CAL851",910852,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,"breast","breast","BRCA","BRCA"
"169","ACH-000876","MDAMB415",924240,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,"breast","breast","BRCA","BRCA"
"170","ACH-000910","MDAMB453",908122,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,"breast","breast","BRCA","BRCA"
"171","ACH-000934","MDAMB361",908121,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,"breast","breast","BRCA","BRCA"
"172","ACH-000017","SKBR3",NA,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,NA,NA,"BRCA",NA
"173","ACH-001120","MB157",NA,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,NA,NA,"BRCA",NA
"174","ACH-000721","HMC18",NA,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,NA,NA,"BRCA",NA
"175","ACH-001249","YMB1",NA,"BRCA",NA,"Breast Cancer","Carcinoma","breast","carcinoma",NA,NA,NA,"BRCA",NA
"176","ACH-002163","MRKNU1",908151,"BRCA",NA,"Breast Cancer","Carcinoma",NA,NA,NA,"breast","breast","BRCA","BRCA"
"177","ACH-002179","OCUBM",909256,"BRCA",NA,"Breast Cancer","Carcinoma",NA,NA,NA,"breast","breast","BRCA","BRCA"
"178","ACH-001358","MDAMB330",1330941,"BRCA",NA,"Breast Cancer","Carcinoma, lobular",NA,NA,NA,"breast","breast","BRCA","BRCA"
"179","ACH-001819","MFM223",NA,"BRCA",NA,"Breast Cancer","Ductal Mammary Carcinoma",NA,NA,NA,NA,NA,"BRCA",NA
"180","ACH-001820","COLO824",NA,"BRCA",NA,"Breast Cancer","Unknown",NA,NA,NA,NA,NA,"BRCA",NA
"181","ACH-000556","SIHA",930297,"CESC",NA,"Cervical Cancer","Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"182","ACH-001086","HELA",1298134,"CESC",NA,"Cervical Cancer","Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"183","ACH-001333","C33A",687505,"CESC",NA,"Cervical Cancer","Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"184","ACH-001334","C4I",687506,"CESC",NA,"Cervical Cancer","Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"185","ACH-001525","HT3",907068,"CESC",NA,"Cervical Cancer","Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"186","ACH-002020","SKGIIIA",NA,"CESC",NA,"Cervical Cancer","Carcinoma",NA,NA,NA,NA,NA,"CESC",NA
"187","ACH-001341","DOTC24510",906843,"CESC",NA,"Cervical Cancer","Cervical Adenocarcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"188","ACH-001650","SISO",1240212,"CESC",NA,"Cervical Cancer","Cervical Adenocarcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"189","ACH-001336","CASKI",906824,"CESC",NA,"Cervical Cancer","Squmous Cell Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"190","ACH-001359","ME180",687514,"CESC",NA,"Cervical Cancer","Squmous Cell Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"191","ACH-001360","MS751",1240179,"CESC",NA,"Cervical Cancer","Squmous Cell Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"192","ACH-001402","SW756",724839,"CESC",NA,"Cervical Cancer","Squmous Cell Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"193","ACH-002180","OMC1",949154,"CESC",NA,"Cervical Cancer","Squmous Cell Carcinoma",NA,NA,NA,"urogenital_system","cervix","CESC","CESC"
"194","ACH-000360","NCIH508",908442,"COAD/READ",NA,"Colon/Colorectal Cancer","Caecum Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"195","ACH-000009","C2BBE1",910700,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"196","ACH-000236","SW1417",909747,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"197","ACH-000249","CL11",1290769,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"198","ACH-000381","T84",909761,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"199","ACH-000400","SKCO1",909718,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"200","ACH-000403","NCIH747",908457,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"201","ACH-000421","SW837",909755,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"202","ACH-000467","HCC56",1290907,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"203","ACH-000470","SW1463",909748,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"204","ACH-000491","NCIH716",908458,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"205","ACH-000501","LS123",907792,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"206","ACH-000552","HT29",905939,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"207","ACH-000651","SW620",905962,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"208","ACH-000722","SNUC1",910905,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"209","ACH-000950","LOVO",907790,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"210","ACH-000957","LS180",998189,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"211","ACH-000958","SW48",909751,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"212","ACH-000963","CCK81",1240123,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"213","ACH-000969","KM12",905989,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"214","ACH-000997","HCT15",905937,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"215","ACH-001039","COLO205",905961,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"216","ACH-000202","COLO320",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"217","ACH-000296","OUMS23",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"218","ACH-000820","SW403",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"219","ACH-000842","SW480",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"220","ACH-000850","HS698T",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"221","ACH-000959","SNUC4",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"222","ACH-000982","GP2D",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"223","ACH-001061","DLD1",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"224","ACH-000286","SNU1033",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma",NA,NA,NA,"COAD/READ",NA
"225","ACH-000342","CL14",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","large_intestine","carcinoma",NA,NA,NA,"COAD/READ",NA
"226","ACH-000089","NCIH684",NA,"LIHC",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma","liver",NA,"hepatoblastoma",NA,NA,"LIHC",NA
"227","ACH-001199","SNUC2B",909740,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"228","ACH-001345","GP5D",907291,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"229","ACH-002219","COLO320HSR",910569,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,"large_intestine","large_intestine",NA,"COAD/READ"
"230","ACH-000003","CACO2",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Adenocarcinoma",NA,NA,NA,NA,NA,"COAD/READ",NA
"231","ACH-000007","LS513",907795,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"232","ACH-000252","LS1034",917486,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"233","ACH-000350","COLO678",910689,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"234","ACH-000895","CL34",1290771,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"235","ACH-000926","HT55",907287,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"236","ACH-000935","MDST8",1240173,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"237","ACH-000943","RKO",909698,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"238","ACH-000985","LS411N",907794,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"239","ACH-000967","SNUC2A",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"240","ACH-000955","SNU407",1660034,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"241","ACH-000971","HCT116",905936,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"242","ACH-000986","HT115",907289,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"243","ACH-000214","HS675T",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma",NA,NA,NA,"COAD/READ",NA
"244","ACH-000412","SNU1197",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma",NA,NA,NA,"COAD/READ",NA
"245","ACH-000683","SNU503",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma","large_intestine","carcinoma",NA,NA,NA,"COAD/READ",NA
"246","ACH-001546","LIM1215",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma",NA,NA,NA,NA,NA,"COAD/READ",NA
"247","ACH-002394","GEO",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colon Carcinoma",NA,NA,NA,NA,NA,"COAD/READ",NA
"248","ACH-000489","SW1116",909746,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"249","ACH-000565","RCM1",909263,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"250","ACH-000680","SW948",909757,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"251","ACH-000970","SNUC5",1674021,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma","large_intestine","large_intestine","COAD/READ","COAD/READ"
"252","ACH-000253","COLO201",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"253","ACH-001084","HCT8",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"254","ACH-001091","HRT18",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Adenocarcinoma","large_intestine","carcinoma","adenocarcinoma",NA,NA,"COAD/READ",NA
"255","ACH-000991","SNU81",1660036,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Adenocarcinoma","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"256","ACH-002345","CAR1",NA,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Adenocarcinoma",NA,NA,NA,NA,NA,"COAD/READ",NA
"257","ACH-000532","SNU61",1660035,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Carcinoma","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"258","ACH-000708","SNU283",1659929,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Carcinoma","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"259","ACH-000798","CL40",1240124,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Carcinoma","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"260","ACH-000998","CW2",910554,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Carcinoma","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"261","ACH-000999","SNU1040",1659823,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Carcinoma","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"262","ACH-002233","DIFI",1789883,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Carcinoma",NA,NA,NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"263","ACH-002287","NCIH630",908482,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Carcinoma",NA,NA,NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"264","ACH-000989","SNU175",1659928,"COAD/READ",NA,"Colon/Colorectal Cancer","Colorectal Carcinoma, mucinous","large_intestine","carcinoma",NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"265","ACH-001081","HCC2998",905971,"COAD/READ",NA,"Colon/Colorectal Cancer","Unknown",NA,NA,NA,"large_intestine","large_intestine","COAD/READ","COAD/READ"
"266","ACH-001399","SW626",909753,"COAD/READ/OV",NA,"Colon/Colorectal Cancer","Unknown",NA,NA,NA,"urogenital_system","ovary","COAD/READ","OV"
"267","ACH-000965","RL952",930082,"UCEC",NA,"Endometrial/Uterine Cancer","Adenosquamous Carcinoma","endometrium","carcinoma","mixed_adenosquamous_carcinoma","urogenital_system","endometrium","UCEC",NA
"268","ACH-000397","TEN",NA,"UCEC",NA,"Endometrial/Uterine Cancer","Clear Cell Carcinoma","endometrium","carcinoma","clear_cell_carcinoma",NA,NA,"UCEC",NA
"269","ACH-000192","MFE280",908129,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma","urogenital_system","endometrium","UCEC","UCEC"
"270","ACH-000293","KLE",924187,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma","urogenital_system","endometrium","UCEC","UCEC"
"271","ACH-000864","COLO684",910691,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma","urogenital_system","endometrium","UCEC","UCEC"
"272","ACH-000879","MFE296",908130,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma","urogenital_system","endometrium","UCEC","UCEC"
"273","ACH-000940","AN3CA",910781,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma","urogenital_system","endometrium","UCEC","UCEC"
"274","ACH-000974","SNGM",909735,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma","urogenital_system","endometrium","UCEC","UCEC"
"275","ACH-000928","JHUEM1",NA,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma",NA,NA,"UCEC",NA
"276","ACH-000941","HEC1B",NA,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma",NA,NA,"UCEC",NA
"277","ACH-000946","HEC265",NA,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma",NA,NA,"UCEC",NA
"278","ACH-000961","ISHIKAWAHERAKLIO02ER",NA,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma",NA,NA,"UCEC",NA
"279","ACH-000972","HEC151",NA,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma",NA,NA,"UCEC",NA
"280","ACH-000984","HEC6",NA,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma",NA,NA,"UCEC",NA
"281","ACH-000993","JHUEM7",NA,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma","endometrium","carcinoma","adenocarcinoma",NA,NA,"UCEC",NA
"282","ACH-001517","HEC1",907051,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Adenocarcinoma",NA,NA,NA,"urogenital_system","endometrium","UCEC","UCEC"
"283","ACH-000978","EN",1240127,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Carcinoma","endometrium","carcinoma",NA,"urogenital_system","endometrium","UCEC","UCEC"
"284","ACH-000435","EFE184",NA,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Carcinoma","endometrium","carcinoma",NA,NA,NA,"UCEC",NA
"285","ACH-000913","ESS1",907000,"UCEC",NA,"Endometrial/Uterine Cancer","Endometrial Stromal Sarcoma","endometrium","carcinoma","carcinosarcoma; malignant_mesodermal_mixed_tumor","urogenital_system","endometrium","UCEC",NA
